Latitude,Longitude,LatLong_ID
43.762487088106,-79.40196200983902,221
43.79222663916119,-79.36380693275528,222
43.64816426888657,-79.5077519959708,223
43.64807688718051,-79.39965233353684,224
43.63967428614775,-79.43243682251976,225
43.61646123904512,-79.48922852166548,226
43.658165697269446,-79.37237645269067,227
43.6868129359099,-79.27901256452982,228
43.64840308750672,-79.39327793738313,229
43.67358003425494,-79.46303931705476,230
43.72919664717266,-79.30451116444578,231
43.64489683752601,-79.48497381311104,232
43.74830527578259,-79.25538374531733,233
43.74808408277063,-79.56506258198448,234
43.76769079627477,-79.18943920519887,235
43.76852203547369,-79.28532019114809,236
43.61783070426665,-79.49749772467625,237
43.76198029309802,-79.19466730421296,238
43.76043271695693,-79.33315736219757,239
43.77003316235188,-79.26129213872775,240
43.65038921260172,-79.52726419422075,241
43.653925293028976,-79.36672465504506,242
43.76525530938301,-79.17406450948306,243
43.6890547238489,-79.29789525430746,244
43.65867860064025,-79.40584593427535,245
43.75064418867868,-79.40186081289636,246
43.66590821005157,-79.40746683714495,247
43.60732507171204,-79.50001114580726,248
43.725817961086086,-79.43126238877446,249
43.71142085375418,-79.46658714745622,250
43.73288766626517,-79.2789230994044,251
43.7664116074502,-79.43662464373277,252
43.76235458765221,-79.41115599819281,253
43.66388623213238,-79.50347830060788,254
43.73586468186426,-79.25205133476021,255
43.77226786713801,-79.25620904521907,256
43.72668865115238,-79.3035574640454,257
43.67286831309028,-79.38784294973205,258
43.65955150732955,-79.50776119525779,259
43.70837098545718,-79.31069955140958,260
43.7735145128066,-79.2306685014517,261
43.66165640165877,-79.35607776657861,262
43.65622269831008,-79.40895053226822,263
43.76455008933209,-79.5088930200227,264
43.78164443511478,-79.30471148021627,265
43.65407279317647,-79.37995624627325,266
43.69657717109832,-79.47202857559532,267
43.7736171925048,-79.19070630872746,268
43.65625839536214,-79.37830414810317,269
43.60349804499664,-79.50518915982137,270
43.75568639558759,-79.2240609347179,271
43.71872655239281,-79.33494772634278,272
43.75387332246843,-79.31658447049931,273
43.6991226291678,-79.25435439165943,274
43.783473108523246,-79.36322742236891,275
43.72305565828253,-79.30207506376155,276
43.81814424693522,-79.20490879937233,277
43.779940511896015,-79.35408613952075,278
43.768583149348906,-79.44166317208361,279
43.78259619621601,-79.20496340611702,280
43.768835392207855,-79.37836031736227,281
43.76801507707984,-79.50288460816223,282
43.64573068503313,-79.40059593313326,283
43.74515619037297,-79.20899339010683,284
43.71205528042842,-79.30256865847656,285
43.6845505024933,-79.47003709962857,286
43.71498766275532,-79.33417002849967,287
43.65649449559822,-79.36694025575773,288
43.59492908270899,-79.52721161360324,289
43.75268368648352,-79.4519068121856,290
43.67149843304423,-79.4562589199889,291
43.70958849728597,-79.39898134140446,292
43.66042129952505,-79.37333245280527,293
43.756604984495794,-79.51202641707134,294
43.771012495426646,-79.18704390821176,295
43.66094740005114,-79.37354045284195,296
43.80779429902346,-79.21558327825753,297
43.76721268870932,-79.51473051613645,298
43.63774048384589,-79.43326632224327,299
43.74607488603682,-79.38861309083042,300
43.65350169260534,-79.37427574986982,301
43.70919809143109,-79.29392506590314,302
43.75325850320301,-79.18720849909862,303
43.70741628014054,-79.34359042224447,304
43.73978413271432,-79.31042577006643,305
43.71562496462034,-79.3280755341621,306
43.659855698959454,-79.37851934915876,307
43.76545296599272,-79.49818300113935,308
43.67783652445345,-79.38988765338706,309
43.74178087083329,-79.59330746336371,310
43.772538476321394,-79.24982987269442,311
43.71466398345431,-79.28949257405746,312
43.65797199973477,-79.40017523593004,313
43.73783288186782,-79.23771925609567,314
43.69578967678703,-79.55215095635832,315
43.679463000966834,-79.52448128478399,316
43.66432460342831,-79.3749262530438,317
43.66651210561578,-79.37172915590439,318
43.766232282638,-79.50524881367852,319
43.78163299652674,-79.4159903445941,320
43.74322197778454,-79.24504965472796,321
43.69132207374955,-79.45415399185906,322
43.72552664987495,-79.51318384528213,323
43.675642568802544,-79.54251288617918,324
43.74874276714937,-79.44668110772723,325
43.7764026926466,-79.40617646269054,326
43.71816409866497,-79.24034222689977,327
43.74501748572572,-79.21968628775736,328
43.64249121639884,-79.47098481426322,329
43.71209984622497,-79.37206378797033,330
43.6999964172012,-79.27870357352485,331
43.63663438513316,-79.44155251948126,332
43.79198493665511,-79.36453443036578,333
43.692064181867416,-79.52005497399905,334
43.78927219348308,-79.19434398073707,335
43.64550849335001,-79.59004840351771,336
43.76160297280578,-79.2543894646465,337
43.68854338944334,-79.35525300829656,338
43.712440801530654,-79.27239998922812,339
43.78897150271507,-79.41781122461191,340
43.66791000741964,-79.3709105575327,341
43.66043659954038,-79.37586205112396,342
43.60585679097216,-79.52666615685494,343
43.67508261709761,-79.39482494727496,344
43.78593635671693,-79.2760280098597,345
43.75146357487845,-79.25289445367726,346
43.66605970516344,-79.38503274745116,347
43.76884737138945,-79.46691645682778,348
43.688606681483776,-79.44736559952548,349
43.65273149183516,-79.37283545057326,350
43.65868959981246,-79.34842357227723,351
43.68336521316597,-79.32363123294031,352
43.67570891870991,-79.56842601093189,353
43.69122087715722,-79.50568197476055,354
43.69711855582503,-79.58644692088431,355
43.66552750985134,-79.40931873607218,356
43.749415895965015,-79.1946522949809,357
43.69148721707936,-79.31326724487039,358
43.78578829912147,-79.41499333643038,359
43.76452472231742,-79.31808577191093,360
43.63787390844067,-79.47063311381534,361
43.64925878836237,-79.37412984780066,362
43.659218312715,-79.44303331928188,363
43.69643696998522,-79.49015206607174,364
43.714199864495846,-79.42858159465781,365
43.72372444536809,-79.32472893510483,366
43.65188949099311,-79.38170524337946,367
43.69992347574333,-79.36808319913575,368
43.72085664643957,-79.50860954401533,369
43.65335999246369,-79.3864233417544,370
43.6016825297574,-79.50819536860408,371
43.76915259979652,-79.18284860837016,372
43.7508515842792,-79.54211369717221,373
43.77158723571469,-79.28594229118167,374
43.77437106957784,-79.25361915023643,375
43.80343618646791,-79.17068970140454,376
43.62279561475898,-79.52754150807107,377
43.79396545299572,-79.36891784283836,378
43.811756343129176,-79.33416292115919,379
43.66709410620915,-79.37466545428822,380
43.67833676691915,-79.584959664527,381
43.66319520229896,-79.37304255392313,382
43.77758162310011,-79.32500096766434,383
43.79576620230075,-79.29370430510234,384
43.6557204948242,-79.38372844443951,385
43.69036908520899,-79.46585809205445,386
43.7146273621685,-79.35980020583918,387
43.779357809156544,-79.35761273625201,388
43.745826572780935,-79.26407503135492,389
43.81059493865665,-79.3198960976276,390
43.73027795499565,-79.438230979314,391
43.81994308014716,-79.32015429717286,392
43.63883999942652,-79.49157740656634,393
43.641422980526656,-79.3988276337227,394
43.68223030966493,-79.47028810304342,395
43.6918622842442,-79.53085307645426,396
43.64904428814788,-79.3672909533599,397
43.77038301583243,-79.22010860983715,398
43.75722998520114,-79.51772111197032,399
43.68322342027825,-79.41830923493404,400
43.66227352160024,-79.34058958431923,401
43.80150426982378,-79.156705544716,402
43.77502891576032,-79.34335675762014,403
43.6649204040241,-79.38456274722806,404
43.66970402227064,-79.35319817746986,405
43.70253261749976,-79.27232328031248,406
43.67177454421725,-79.47110771721377,407
43.66137000047371,-79.3635329600347,408
43.77632178045593,-79.50064161092885,409
43.66032543971217,-79.33078239594094,410
43.73768111163662,-79.34102492298486,411
43.80564330042488,-79.22095167470565,412
43.779764396334784,-79.4155662486542,413
43.8002900921876,-79.19905466857112,414
43.71884417359529,-79.40988002466098,415
43.65316269226635,-79.37576054876696,416
43.60102684820625,-79.50414836214595,417
43.68397042992254,-79.3001578511043,418
43.7484851754106,-79.58708647118407,419
43.80196899194465,-79.19975946977212,420
43.70286150041587,-79.29945775804876,421
43.7229452105066,-79.62003438869235,422
43.68756928732124,-79.49090628374982,423
43.77294422022818,-79.30607517100948,424
43.77191287666575,-79.50150980706852,425
43.76834328894499,-79.39580500600088,426
43.59417939147755,-79.52257210725053,427
43.68494299184197,-79.4573983014095,428
43.6743071845949,-79.32820701645097,429
43.65333639303668,-79.39613993701647,430
43.70351815842881,-79.52634824716152,431
43.66105961891648,-79.3400772837919,432
43.775826056635054,-79.26194191569134,433
43.72890928751493,-79.25572532180897,434
43.66652980563347,-79.36561526033067,435
43.66010699921072,-79.36627335743431,436
43.789644067640666,-79.25881393594842,437
43.700696977021806,-79.5408386553703,438
43.82489808901417,-79.2174185113257,439
43.68094680523667,-79.51183998733016,440
43.65943439853815,-79.3660048573904,441
43.78783940086152,-79.41363863221525,442
43.73669198131269,-79.24807244137597,443
43.736505179184704,-79.26171202231274,444
43.76067751929052,-79.32769646504434,445
43.749173379157135,-79.53238289879172,446
43.66832110928906,-79.36435726344554,447
43.67406218205007,-79.3292984150421,448
43.78536695369176,-79.2784971064416,449
43.71569564817701,-79.36826259310706,450
43.72971154921712,-79.47970904596248,451
43.76731781710963,-79.21882951647478,452
43.68655242013143,-79.41317393854963,453
43.79547641420911,-79.41941712948189,454
43.64607457905048,-79.53119309511602,455
43.71686276883245,-79.3048289573718,456
43.752854773200326,-79.25850554627566,457
43.66672392285862,-79.44645392062525,458
43.74685114817225,-79.49105091160972,459
43.67741506285254,-79.58435087490844,460
43.79511656393343,-79.3743681512798,461
43.69248681527947,-79.31572094332616,462
43.66846242016494,-79.43901972329311,463
43.70257532370663,-79.25355259613859,464
43.684519219879306,-79.3182144388069,465
43.796564808637605,-79.28640111351501,466
43.64696528643929,-79.40111063296169,467
43.67236981147347,-79.37953715455185,468
43.7287825225813,-79.34296901338772,469
43.65225369135736,-79.37636914805827,470
43.65763736783539,-79.47509992704491,471
43.75144498737536,-79.55293379405703,472
43.74948317940376,-79.53278169856594,473
43.72628964688637,-79.48367774362113,474
43.65290919201284,-79.3769330479008,475
43.75064388421304,-79.54906549257699,476
43.7030288603297,-79.52542524844134,477
43.77524108949193,-79.16830331935066,478
43.75638401804647,-79.32892536231522,479
43.68685879857104,-79.42752141877953,480
43.78229544587481,-79.27682610438053,481
43.66565180475552,-79.38769484642785,482
43.65616289526663,-79.37009915354126,483
43.66756220674908,-79.38566044795732,484
43.77022549630223,-79.18673560778983,485
43.6847614863352,-79.34705690990823,486
43.7895098295703,-79.36184032908213,487
43.600779842837305,-79.50526356471832,488
43.79082993315461,-79.36306432888229,489
43.78785286407848,-79.27636821271365,490
43.73276878252464,-79.50391186097634,491
43.6913780833617,-79.46969648936272,492
43.76971249435584,-79.37418682050706,493
43.64418539107968,-79.52562489803059,494
43.75224368209658,-79.52129300872788,495
43.7405772410908,-79.30120938367672,496
43.64942878853239,-79.37143865059481,497
43.741582978694254,-79.23974015900035,498
43.69371888018414,-79.48224887822747,499
43.72816702990168,-79.62448368408099,500
43.6387094894521,-79.44620901792912,501
43.68806051405151,-79.32555623425235,502
43.65500779411153,-79.38710144307763,503
43.72693556480138,-79.28726718379687,504
43.68986318060448,-79.49347927910692,505
43.79801749998174,-79.24440306423305,506
43.65253909247264,-79.39984493428074,507
43.76408215220628,-79.48826730101463,508
43.65319599725994,-79.4148804286,509
43.70539786754034,-79.56358883804867,510
43.70047340685121,-79.29696905974141,511
43.67200551295143,-79.37068436113194,512
43.689721823944126,-79.29494105649931,513
43.708187992251965,-79.295723963558,514
43.68428201878302,-79.3192260377398,515
43.76826657430578,-79.50167790565848,516
43.765715695865794,-79.3691700239082,517
43.69461397681813,-79.51733426722471,518
43.72365705515087,-79.45130621630454,519
43.811004077220616,-79.28433101666693,520
43.67909210033943,-79.32572272517255,521
43.66558374479487,-79.3354130961747,522
43.69083270914782,-79.34155082496405,523
43.766618300676704,-79.18566300575952,524
43.670779209882895,-79.37622315570079,525
43.67852112925261,-79.29990644785059,526
43.63707038074288,-79.42663772445279,527
43.649571494136445,-79.41952972682209,528
43.73715857595016,-79.58659556799682,529
43.751364390449766,-79.20436569918893,530
43.662634146871575,-79.53125228846442,531
43.65351659262024,-79.36186585814804,532
43.80234899499719,-79.21939107049914,533
43.6624291015328,-79.35868536454589,534
43.69954865941787,-79.50287885126122,535
43.72194969498359,-79.23624403634537,536
43.70054486970047,-79.52593155426864,537
43.7782709579802,-79.48839858886407,538
43.783486988610186,-79.18160760781643,539
43.699732981729234,-79.41971481563169,540
43.70707870698027,-79.39682544733333,541
43.65026818937176,-79.37561394789988,542
43.63521077441398,-79.40132573289004,543
43.711087037484376,-79.3771097794335,544
43.64785098695462,-79.39588663572003,545
43.65432049426675,-79.39654443707482,546
43.76289989874722,-79.21106853836375,547
43.64607488817358,-79.40956563014343,548
43.75691419494645,-79.22935133513445,549
43.70124391012038,-79.28833706768572,550
43.76942243842896,-79.28227009559461,551
43.66925251064864,-79.39788954279857,552
43.76882118405517,-79.5203587127037,553
43.65144329676334,-79.42554102481836,554
43.63621177592419,-79.4052903315685,555
43.64010767918652,-79.39126833637508,556
43.68147619661608,-79.33236832170581,557
43.73152965009583,-79.46283714444448,558
43.79748290331976,-79.31230169419315,559
43.744610085333726,-79.22127558588497,560
43.66679330589701,-79.38138384960313,561
43.66628190538561,-79.3783339514245,562
43.65977590713319,-79.42476012555872,563
43.66593550813359,-79.40104123929588,564
43.7197028659911,-79.30057066349158,565
43.68416231313227,-79.32395643311366,566
43.813872988636334,-79.29500060673581,567
43.74723343194885,-79.30622498066383,568
43.65849859760236,-79.38485864498885,569
43.775152474618686,-79.25030086538067,570
43.72583708950621,-79.26254001137416,571
43.658488597716605,-79.35155766898684,572
43.65388959299328,-79.3692677533378,573
43.639170480800686,-79.41415292861433,574
43.69990717133259,-79.54736704910837,575
43.824250741918895,-79.29651180862847,576
43.66847210786938,-79.38740414777226,577
43.658204314914016,-79.4529489156825,578
43.77466901972735,-79.32669896716445,579
43.69129232116861,-79.29698565565973,580
43.71769364643954,-79.51003764293748,581
43.77334500491867,-79.35949824048184,582
43.70968795792303,-79.4405489702754,583
43.73522308229194,-79.24740704030464,584
43.73241503405346,-79.53233357662862,585
43.74363175999314,-79.60390506513085,586
43.6952413739302,-79.4876212709472,587
43.69454396859023,-79.50036776463523,588
43.717643562807176,-79.4293836922136,589
43.77947767542495,-79.14738413742224,590
43.68496972845841,-79.30207645015835,591
43.7509371875969,-79.39827921038486,592
43.652665893742046,-79.4047819326258,593
43.72374740569296,-79.61691889178557,594
43.66966190876556,-79.37575275526954,595
43.644169687393216,-79.41884582705006,596
43.67922272660337,-79.41053864225567,597
43.80890875808744,-79.3004565010265,598
43.65829659740034,-79.37100285365003,599
43.75352197370893,-79.25535525232044,600
43.65909819820201,-79.38208824652705,601
43.68451599546093,-79.33897451902565,602
43.69079914043091,-79.39787105980557,603
43.71081561026256,-79.26374549528762,604
43.67125091035459,-79.37642095588342,605
43.59091097373149,-79.53069094166977,606
43.69325072300121,-79.28724016333666,607
43.75568615440203,-79.60229548139183,608
43.74787608113298,-79.54521679307662,609
43.6463492854529,-79.37524054706022,610
43.74078662046106,-79.32468285033866,611
43.7101577548672,-79.4570370392729,612
43.6689814214509,-79.44230242200905,613
43.75225261573004,-79.3318173572692,614
43.66410730546742,-79.39843554007638,615
43.60566899463048,-79.53823812462959,616
43.75887293925243,-79.45524514235177,617
43.76191258672315,-79.51881141299563,618
43.77230920851783,-79.45091671156823,619
43.79205857251085,-79.25980334085709,620
43.69707637163808,-79.55920594460216,621
43.67167839746261,-79.31599672788037,622
43.73420098949855,-79.22209076549021,623
43.64667018797273,-79.40659603113325,624
43.783955525744,-79.45991183114785,625
43.71173500668123,-79.39141285357735,626
43.66649560559932,-79.375842053157,627
43.67362021329863,-79.38540015159116,628
43.75118905602321,-79.27930902023894,629
43.73263805141045,-79.61779198679382,630
43.64586618496984,-79.38378104144181,631
43.74617694669907,-79.29090400212554,632
43.81493389684187,-79.28698981400815,633
43.6916298259123,-79.28653536273097,634
43.681869241584806,-79.28029596086732,635
43.681218009421706,-79.32272333119937,636
43.70584608991702,-79.31250464877454,637
43.6518078969742,-79.42368712543632,638
43.64722430477898,-79.52551839618035,639
43.77432988919434,-79.24174781301852,640
43.64500678411042,-79.3905119378378,641
43.66045029955401,-79.3647731586812,642
43.68244671517957,-79.32055513497103,643
43.76337037347378,-79.50075361075926,644
43.79726969250712,-79.32551218294226,645
43.65999699947141,-79.35647336507674,646
43.7558575872321,-79.5242574098528,647
43.67258463006478,-79.49414740215576,648
43.680974511173005,-79.42883622446112,649
43.77802052627283,-79.3110383728077,650
43.624723819962966,-79.49856551654308,651
43.64771728729138,-79.40141083286166,652
43.69313878272208,-79.53139267332503,653
43.70241431430266,-79.27700837687703,654
43.77616369333877,-79.39910297400777,655
43.753617382550246,-79.58709009242014,656
43.66500410302218,-79.58844194314509,657
43.6827092182954,-79.42002693279748,658
43.69334542352824,-79.58850601759626,659
43.797411994140944,-79.21059766963644,660
43.65747210720976,-79.43276502241036,661
43.64604768515132,-79.37914544445697,662
43.69461786860413,-79.45509028447051,663
43.71232996479434,-79.42813389617652,664
43.73379817755782,-79.59348626590521,665
43.64270769152004,-79.43745862084587,666
43.6493974940141,-79.42323602558665,667
43.6475785866822,-79.39155913812574,668
43.78467404920687,-79.28193660184729,669
43.7509834780816,-79.58703867777946,670
43.72282785549759,-79.4435353438946,671
43.666102116061175,-79.4325659250655,672
43.69837906555895,-79.51130865566778,673
43.7584985839933,-79.42075138956149,674
43.72800894907461,-79.47843394421544,675
43.70382195778196,-79.45244886418045,676
43.65045978962375,-79.39496233684264,677
43.74180637267205,-79.53083669824879,678
43.66144760993278,-79.42814402498794,679
43.75484460194473,-79.36041513274719,680
43.75943778426111,-79.42030428754757,681
43.79005889130593,-79.44575801612552,682
43.74317708571763,-79.2189016837165,683
43.64183988297922,-79.40610673129638,684
43.77269041565605,-79.3448204570528,685
43.67686554626256,-79.28127395854742,686
43.646460788135705,-79.40771323076086,687
43.7680170517316,-79.27113052070007,688
43.76100600637121,-79.22911908155677,689
43.6786011231355,-79.47527640612729,690
43.67160661071029,-79.38055375336535,691
43.800658419407256,-79.3070650015918,692
43.78025991515139,-79.34870634582586,693
43.68321620772237,-79.47431960038504,694
43.65696579867384,-79.40516713393073,695
43.656290716791474,-79.45934961439929,696
43.670278910712895,-79.3703929599192,697
43.694596416922046,-79.29525005847427,698
43.76599024319417,-79.27869260495059,699
43.75598418741566,-79.52430400995499,700
43.7530047237781,-79.31352697282816,701
43.75061416778499,-79.26813493340276,702
43.73278018007117,-79.26459391445606,703
43.67652532317669,-79.30488714319961,704
43.74825258135461,-79.5415780954731,705
43.7660439894482,-79.51163791815763,706
43.76650299357238,-79.19486880585487,707
43.8268914513235,-79.27589512573239,708
43.72097784643953,-79.50863794404951,709
43.72098880171269,-79.61903199098897,710
43.70766338834325,-79.3063221548925,711
43.74569927985531,-79.23608437385626,712
43.74674123510711,-79.30339478427334,713
43.70030696682532,-79.43311619543293,714
43.66953672109552,-79.4394801232006,715
43.75643550243888,-79.36077063428894,716
43.81039645400894,-79.23848276991873,717
43.648963789626805,-79.40467753177275,718
43.72504599215739,-79.23242454363105,719
43.81388554677572,-79.34850642616964,720
43.753074985225226,-79.53051470452836,721
43.80938708605544,-79.1713568057371,722
43.66981211194439,-79.40075224163746,723
43.6488755879792,-79.38550784084237,724
43.75305848538113,-79.4502085130101,725
43.69771626386407,-79.44466708541593,726
43.77674017794915,-79.49885050858727,727
43.75937701529213,-79.33878945869925,728
43.660280104727725,-79.41583812897682,729
43.69758756315365,-79.50231965666266,730
43.65393259441262,-79.4003759345167,731
43.78173160317004,-79.40145127591695,732
43.65394159409463,-79.39832603576082,733
43.6886990855728,-79.4617684948378,734
43.76826648192063,-79.52293871159492,735
